1,2245,2014,2
1,974,3671,2
0,4770,3104,1
0,3419,153,2
0,409,1404,2
0,5452,561,2
0,770,4140,2
0,1432,1355,2
1,4560,1893,2
1,4908,1279,2
0,3233,1727,2
0,580,1100,2
0,3356,2040,1
1,2673,417,2
1,4150,1100,2
0,2958,946,2
0,4880,5154,1
1,5478,2717,2
0,3448,2523,0
1,4034,5142,0
0,279,3533,2
1,3651,4318,2
1,4726,1122,0
1,3208,3201,2
0,2781,5299,2
1,3057,4472,2
1,4908,1251,1
1,3284,5157,1
0,886,3807,0
1,2270,118,2
1,4713,5154,1
0,1149,1003,2
1,974,1634,2
1,4932,4140,2
0,2407,4318,2
1,3290,2971,2
1,3479,1234,2
1,5180,1611,2
0,140,3834,2
0,1859,984,1
1,3872,503,2
1,4605,3394,2
1,2270,4310,2
1,2929,1614,1
0,2229,583,2
0,634,1636,2
0,2165,3323,1
1,1757,2635,2
0,629,4717,1
0,1152,4230,2
0,3420,616,2
0,3376,1252,2
1,827,4070,2
0,3637,59,1
0,1085,4126,2
0,4809,717,2
0,1676,987,3
0,1686,1486,1
1,3795,1457,2
1,3290,1711,2
1,1164,4715,2
1,937,1613,2
0,2412,1711,2
1,1160,5079,2
1,4924,2581,2
1,2708,4937,2
1,3682,1710,1
0,4609,241,2
1,2974,2874,2
1,1416,2621,2
1,4733,645,3
1,4974,2028,2
0,4485,3146,2
1,679,2606,2
0,5201,746,2
1,5130,5154,1
0,295,4767,0
1,4150,820,0
1,2016,576,2
0,3025,1032,0
1,1276,3989,2
1,5481,4807,2
1,2631,324,2
1,5393,3154,2
0,3068,241,2
1,535,3143,1
1,2043,1430,2
0,3922,1935,2
1,531,5156,2
1,4880,5059,0
1,19,4874,2
0,1381,2280,2
1,3543,2182,2
0,2035,2244,0
0,931,4453,2
0,4335,5098,2
0,1739,746,2
0,2155,3658,2
1,3890,5310,2
1,697,3758,2
0,618,2434,2
1,1500,4780,0
1,4276,2137,2
1,2181,3299,0
0,4140,2205,2
0,1192,241,2
0,886,5253,2
1,4448,4926,2
1,2789,3545,2
0,3637,3163,1
0,3387,2514,2
0,433,255,2
0,4756,5009,3
0,4407,4382,2
1,4674,2069,2
1,1028,1496,1
0,2176,52,1
0,1253,2193,2
1,3169,1155,2
0,1214,2082,1
1,2862,3129,2
0,5191,2193,2
1,2827,409,2
0,1727,982,2
0,3348,5154,1
0,2885,118,2
1,1475,632,0
1,351,5148,2
1,1214,2393,2
1,3284,2040,1
1,2041,2797,2
1,4531,978,2
1,4909,984,1
0,1101,4493,2
1,886,2084,2
0,4732,1245,2
0,4275,2947,2
1,2351,4472,2
1,1163,3363,2
0,2951,915,2
0,2947,3450,2
0,5213,2176,1
1,2708,1430,2
0,3203,4874,2
1,142,4657,3
0,3297,561,2
0,3300,2621,2
0,4332,2717,2
0,2723,3256,2
0,1214,3764,2
1,4554,5464,1
0,670,3104,1
0,3565,3772,0
1,5403,2129,2
0,584,5482,2
0,2273,2406,0
0,5254,1087,2
0,2275,4609,2
1,2640,4453,2
0,2907,3671,2
1,2598,324,2
1,783,1112,2
0,3104,5154,1
0,3884,3356,1
1,4725,5034,0
0,1994,754,2
1,5449,681,2
1,628,1222,2
1,325,2973,2
1,4293,4070,2
1,5295,4241,2
1,5105,4086,2
0,2819,906,2
1,3530,3596,0
0,2788,2616,1
0,746,1611,2
0,655,3761,2
1,1924,3769,1
1,1956,460,2
1,3291,308,1
0,5080,5482,2
0,94,241,2
1,4717,1237,3
1,3426,4266,2
1,3059,2512,2
1,535,3231,2
1,4956,1421,2
0,4010,616,2
1,3847,1767,0
1,2453,3643,0
0,2921,2137,2
0,5405,838,2
0,2205,3139,2
1,5153,4453,2
0,696,5425,2
1,2682,84,1
0,2014,3141,2
1,4829,841,2
0,5391,4126,2
0,2723,3363,2
1,340,161,2
1,2192,3229,2
1,2016,791,1
1,1737,3629,1
0,5344,853,3
1,2610,4300,0
0,2305,3545,2
0,5026,4172,2
0,763,1636,2
1,2708,4179,1
1,10,1937,1
1,2686,3363,2
0,2827,4072,1
1,496,4925,2
0,4953,4271,2
1,4603,3323,1
0,2912,616,2
1,3426,241,2
0,2827,1470,2
0,1091,2660,1
1,449,611,0
1,3556,1491,1
1,496,3545,2
1,1854,3470,2
1,974,2871,2
0,1024,3222,2
1,110,5173,2
0,5005,59,1
0,1275,4271,2
1,4840,5425,2
0,922,677,2
1,5105,965,0
1,3651,4318,2
1,4755,241,2
1,2927,888,2
1,4909,5066,1
1,2529,1701,2
1,2986,2084,2
1,4513,1279,2
0,2084,4332,2
1,2827,2973,2
0,5154,2063,1
1,4732,1942,2
1,3374,2503,2
0,3713,4421,1
1,2747,376,2
1,2723,4472,2
1,3479,3637,1
1,630,5199,0
1,4252,68,1
0,4715,1895,2
0,308,4770,1
1,3821,4094,0
1,1101,2274,2
1,1737,3104,1
0,2347,4472,2
0,5482,402,2
1,2686,2901,1
1,5087,1245,2
1,1378,3758,2
0,1423,412,2
0,3315,561,2
0,1388,858,2
1,628,4065,2
1,247,1505,2
1,2214,220,0
1,1214,1493,2
1,4361,4211,2
0,351,892,2
0,2819,255,2
1,1276,1213,1
1,5132,448,1
0,4617,4142,0
0,2631,2915,2
0,2088,763,2
1,2047,1373,0
0,5044,2912,2
1,2124,2425,0
0,704,738,2
1,4045,2040,1
0,787,2910,2
0,456,4357,2
1,1851,5272,2
0,746,3591,2
1,2795,954,2
1,2495,1686,1
1,5177,1555,1
1,770,1493,2
1,3870,1251,1
1,433,1727,2
1,464,5426,2
0,1486,2511,1
1,496,956,0
1,2154,5049,2
0,2698,154,2
1,1214,1493,2
1,3004,3962,3
0,1686,1644,1
1,3614,584,2
1,5239,5147,2
0,1969,1686,1
0,2286,1324,0
0,3989,556,2
1,1924,3769,1
0,1185,4795,0
1,1922,2912,2
1,3613,4142,0
0,241,1711,2
0,1486,1937,1
0,2445,3970,0
0,1548,2051,0
0,1466,4126,2
1,2708,1994,2
1,1940,1127,2
0,2182,2923,2
0,1185,1701,2
0,2621,583,2
1,658,5109,2
1,3494,2439,2
1,920,2084,2
0,677,499,2
1,3731,3232,2
1,4619,5336,1
1,1193,2151,0
0,1465,2771,0
1,295,2286,0
1,4589,616,2
0,1737,2200,2
0,2161,1493,2
0,2953,1505,2
1,2340,3902,2
1,1149,1913,2
1,1663,4077,2
0,4952,1920,2
0,4053,2780,1
1,1956,2575,2
1,4531,1130,2
0,2162,5215,2
1,5432,2635,2
0,1579,411,2
1,3359,4609,2
1,5080,650,1
1,1208,3390,2
0,2621,2168,2
1,770,2084,2
0,5187,1085,2
0,324,746,2
0,5054,5425,2
0,1377,167,2
0,4165,4240,2
0,3973,3591,2
1,4578,841,2
1,441,2696,2
0,2828,841,2
1,2180,5336,1
1,1922,3840,1
0,2205,5482,2
0,2485,4412,2
0,4491,3151,0
1,1346,3262,2
0,932,5282,2
1,2180,5336,1
1,5119,184,2
0,3946,1278,2
1,3889,3104,1
0,1457,3363,2
0,5358,3263,2
0,5037,2441,0
0,1767,4112,0
1,804,618,2
1,3176,4557,1
0,1416,1251,1
1,1214,457,2
0,2885,1634,2
0,3387,4307,0
1,2529,4853,2
0,348,1259,0
1,335,1711,2
0,3902,1711,2
1,3423,1686,1
0,5494,281,2
0,805,254,1
0,2880,4231,1
0,2036,1486,1
1,628,2947,2
0,3543,3363,2
1,2350,2552,1
0,5403,241,2
0,3367,3319,0
0,955,1636,2
0,2986,5148,2
0,3983,1355,2
0,390,1430,2
1,4039,3419,1
1,1462,2414,2
1,1798,2508,2
0,3758,3483,2
0,3228,946,2
1,85,1587,1
1,1276,2760,1
0,2580,426,2
1,2540,4809,2
0,3761,1611,2
0,2508,2759,2
0,1727,3783,2
1,1620,3637,1
1,2154,1607,2
1,3384,3363,2
0,3572,3319,0
1,3465,4844,0
0,3784,3328,2
1,1985,982,2
1,5195,4452,2
0,5130,1288,0
0,3812,241,2
1,1737,1244,2
1,3412,2851,1
0,416,5058,1
1,3856,1491,1
0,2371,2427,2
1,4560,2776,2
1,3179,4266,2
1,3479,2761,2
1,1647,34,0
0,1426,4823,2
0,3856,5006,2
1,5444,1085,2
1,4908,5425,2
1,2245,3574,0
1,4589,241,2
1,1922,841,2
1,1271,3104,1
1,693,2635,2
0,4503,2205,2
0,4625,2273,1
1,3311,4630,2
1,3847,499,2
1,2120,4933,2
1,433,4753,2
0,4635,254,1
1,564,3250,2
0,746,502,2
0,1278,376,2
1,3967,4072,0
1,146,2084,2
0,3005,1994,2
0,3262,1888,2
1,1164,746,2
1,317,4395,2
1,305,4406,2
0,3363,4541,2
1,4941,259,2
0,787,460,2
1,3084,241,2
1,4066,24,2
1,639,1686,1
0,841,1888,2
0,4036,853,3
0,5478,1895,2
0,4186,5187,2
0,2324,2910,2
1,5254,4140,2
0,1486,1587,1
0,4589,1614,1
1,4930,1381,2
0,3104,3629,1
0,2718,841,2
1,5004,3851,2
1,3492,3050,1
0,1264,5178,2
1,974,4541,2
1,1792,3591,2
1,2343,1192,2
1,770,1729,2
1,3350,5005,1
1,5405,241,2
1,4429,2947,2
0,1457,4520,2
0,847,4823,2
0,2853,2824,2
1,5119,385,2
0,320,1980,1
1,1975,2773,2
1,3377,1355,2
0,84,3840,1
1,2485,255,2
1,3784,5020,2
1,1270,3356,1
0,1807,1251,1
0,3591,4241,2
0,1912,84,1
1,4288,2040,1
1,2036,3536,2
0,2879,1486,1
1,3377,4140,2
1,5080,133,2
1,1101,2382,2
1,2631,1604,1
1,3265,4822,0
1,1890,3310,2
0,1038,4472,2
1,3051,241,2
0,3890,4233,2
1,1413,4140,2
1,568,3419,1
0,3218,4266,2
0,2088,3420,2
1,3239,618,2
1,2270,1942,2
0,5425,153,2
1,3821,3483,2
1,4216,4541,2
1,3891,2193,2
0,946,3658,2
1,2540,1701,2
0,3840,1486,1
0,5290,1487,2
0,713,4077,2
1,1164,4715,2
0,776,324,2
1,4301,2137,2
1,4431,241,2
0,342,1381,2
1,5180,3747,1
0,1674,1798,1
0,1237,4656,3
0,3666,4491,0
1,5155,5157,1
0,4717,1577,1
0,1100,4472,2
1,5254,2621,2
1,5449,92,2
1,2862,412,2
0,863,3321,2
1,3005,5425,2
1,2403,3654,0
0,2770,4407,2
1,1719,5071,1
1,4772,1491,1
1,2625,5491,2
1,510,3262,2
1,2250,5277,2
0,3394,3063,2
1,4651,1063,1
1,1261,4266,2
0,3733,1581,2
1,2524,3263,2
1,3821,3483,2
1,4704,1252,2
1,2986,241,2
0,4867,561,2
1,4347,4421,1
1,171,1686,1
1,678,5116,2
1,2180,5213,1
0,342,3217,2
0,795,4335,2
0,3321,3573,2
1,2120,3378,0
0,2999,1253,2
0,1086,3573,2
1,2563,3687,1
0,3806,1405,2
0,1100,3834,2
1,1663,4453,2
0,279,1361,2
0,5130,1947,1
1,2708,376,2
0,1158,4599,2
1,1924,2032,1
1,1519,5020,2
1,1842,3141,2
0,3730,1100,2
0,4311,1297,0
1,1789,3052,0
0,2183,5109,2
0,1204,5148,2
1,2866,461,2
1,5229,5404,0
1,4503,4363,2
0,1906,3857,1
1,2254,376,2
1,3847,499,2
1,181,5154,1
0,3620,5425,2
1,306,4541,2
1,1441,3434,2
0,3480,746,2
1,3494,5467,1
0,2536,1729,2
0,1646,4094,0
0,776,3545,2
1,1985,2503,2
0,4744,5311,2
1,775,1877,0
1,713,859,2
1,3941,3545,2
1,2457,746,2
1,5155,4529,0
0,1181,655,2
1,1261,241,2
0,1945,4076,3
0,4026,241,2
1,2770,4395,2
1,54,3989,2
1,4531,324,2
1,4798,3228,2
1,5435,4879,2
0,1729,872,2
1,1969,1937,1
0,3479,2648,2
1,3645,3573,2
0,3421,4962,2
0,3884,1100,2
1,2992,746,2
0,1701,2175,2
1,1975,4140,2
0,2023,5212,2
1,4554,1686,1
0,4412,2931,2
0,5148,33,2
0,4067,241,2
1,2682,4876,2
0,2144,1690,2
0,3921,241,2
1,4513,915,2
0,4472,4472,2
0,746,3620,2
0,3616,978,2
1,4835,84,1
1,1091,2937,0
0,1570,3573,2
0,1714,3201,2
1,2591,2599,2
1,1343,5213,1
0,1815,1629,0
1,4220,4472,2
1,5411,4076,1
0,3051,566,2
0,1912,5059,0
0,3717,1587,1
0,1872,3163,1
1,1032,1065,3
0,5425,98,2
1,3205,2088,2
1,3448,876,3
1,4930,123,2
0,3843,3477,0
1,1564,2885,2
1,4605,5020,2
1,4014,5005,1
1,3176,241,2
0,2921,4472,2
1,247,254,1
0,3573,2958,2
0,1459,1247,2
1,5058,3671,2
0,68,2869,0
0,4024,1613,2
1,3356,3717,1
0,2872,3356,0
1,3359,1701,2
0,3356,2879,1
0,535,342,2
1,4021,4241,2
0,2645,2717,2
1,5254,784,2
0,5332,738,2
1,1325,4083,2
1,1028,3044,0
0,4540,2552,1
1,2241,4126,2
1,4513,629,0
0,4952,2968,2
1,3588,784,2
1,3243,2140,2
1,549,5425,2
0,2953,1340,1
1,2563,2040,0
0,4188,3717,1
0,3312,4061,2
0,241,4926,2
1,3,2422,2
0,5457,618,2
0,2204,2910,2
1,4265,2203,2
1,427,4770,1
0,5312,1278,2
0,982,1690,2
0,496,3573,2
1,2817,4728,1
0,2032,59,1
1,1451,5426,2
1,1241,2797,2
0,4506,1607,2
0,855,1111,2
1,3020,3409,2
1,3349,2084,2
0,5262,4801,2
0,2660,3419,1
1,5444,461,2
1,2482,4172,2
0,1398,1085,2
1,325,4231,1
1,3431,2853,2
0,5064,3959,2
0,1187,4884,2
0,2992,3545,2
1,4516,3557,2
1,1925,3483,2
1,1410,609,0
0,5075,3363,2
1,1835,4395,2
1,4785,3489,0
0,5450,615,0
0,1536,4214,0
0,1899,4472,2
0,2508,5049,2
1,4513,2084,2
1,2927,5139,2
0,4453,1252,2
1,958,3203,2
0,4713,5048,2
1,2340,505,2
0,5020,423,2
0,1985,4784,2
0,2827,1813,2
0,4472,457,2
1,1232,3163,1
0,3377,754,2
0,2386,241,2
0,2391,1350,2
1,4444,3634,2
1,1055,5401,2
1,2631,2084,2
1,5470,3289,2
1,1187,4902,1
0,1718,1549,0
0,4647,1961,2
1,3041,1405,2
1,1024,1607,2
1,2817,581,2
1,4282,241,2
1,2270,871,2
1,1454,1604,1
1,5130,5467,1
0,5478,1531,2
1,976,3531,2
1,5403,3229,2
1,1912,3363,2
0,1482,3293,2
1,4249,1614,0
0,1937,4902,1
1,97,3761,2
1,5276,1686,1
1,4712,4116,2
0,4472,1636,2
0,2455,3483,2
0,3891,618,2
1,1451,5426,2
0,802,4142,0
0,866,1207,1
1,733,1081,2
0,1027,3232,2
0,3637,3364,1
0,241,618,2
0,5413,2168,2
1,3492,3763,1
1,427,2422,2
1,2192,4973,2
1,4645,1980,1
0,5435,3011,2
1,3613,1587,1
0,2192,3000,2
1,353,5154,1
1,2102,2325,0
0,4930,1729,2
0,4361,2032,1
1,3371,746,2
0,3230,241,2
0,4528,727,2
1,3630,1486,1
1,2708,4874,2
0,2661,4874,2
1,628,1222,2
1,2207,2176,1
0,841,2203,2
0,59,1993,0
1,1506,2427,2
1,5104,3892,2
0,241,3545,2
0,4772,841,2
0,181,3477,0
0,2631,792,2
0,3051,4686,0
0,1943,2091,2
1,306,4541,2
1,2686,1942,2
1,3284,763,2
0,3321,528,2
0,2245,4188,1
0,3941,3874,2
1,2595,2606,2
1,2192,4472,2
0,2309,66,1
1,325,4609,2
1,1268,784,2
1,3946,3050,0
1,552,1287,0
1,2192,245,2
1,129,3407,1
0,5394,2449,0
1,1912,2606,2
1,3276,330,2
0,561,1649,2
0,3955,3390,2
1,1023,841,2
0,4677,1165,0
0,1968,320,1
1,1007,296,2
1,4249,2659,2
1,300,241,2
0,1709,2971,2
0,2682,5282,2
0,5360,3892,2
1,3903,1374,0
0,4712,1003,2
0,1310,5424,2
0,84,84,1
0,746,642,2
0,1101,3573,2
0,2340,4067,2
0,2514,4715,2
0,2176,5051,1
0,3104,629,1
1,812,2063,1
0,2992,255,2
1,3160,5320,2
1,2344,5154,1
0,2502,1729,2
1,5476,4500,2
1,2453,2841,2
0,4292,33,2
1,492,1640,0
1,475,2677,2
1,4974,1474,2
1,3005,5148,2
1,3291,547,2
1,3073,2621,2
0,2823,4126,2
1,1698,1945,0
0,5347,1251,1
1,2350,1549,0
0,4071,3989,2
0,1388,2536,2
1,1268,4352,2
0,2298,4767,0
0,4079,5265,3
1,30,784,2
1,5254,984,1
1,496,2203,2
0,1946,5063,0
1,2085,1776,0
0,1985,5282,2
1,1908,4211,2
1,1023,5213,1
1,4732,4475,2
1,5502,3323,1
1,5180,314,0
0,3232,2055,2
0,951,1387,2
1,5044,33,2
0,2862,2159,2
1,975,984,1
1,692,834,2
0,2625,3363,2
0,1614,1364,1
1,433,3321,2
1,1026,1613,2
1,2391,3050,0
1,1283,4491,0
0,3533,1487,2
1,4908,1251,1
1,435,1727,2
0,3140,4352,2
1,2610,3363,2
1,5462,5154,1
1,2534,2195,0
0,3856,3840,1
1,3941,3450,2
0,3112,4335,2
1,3371,4376,1
1,3704,3104,1
0,4453,2203,2
0,106,4275,2
0,3545,241,2
0,1672,4197,2
1,4276,2280,2
0,1754,2621,2
1,87,2196,1
0,2780,4774,1
1,773,2266,2
1,1410,4453,2
0,2370,4937,2
1,5435,3394,2
1,4112,3281,3
1,2866,1430,2
0,4408,4289,0
0,2944,3394,2
1,442,1587,1
0,4592,5148,2
0,2528,3765,2
1,3269,1636,2
1,1116,1390,0
1,2984,4912,0
1,1523,7,2
1,1164,618,2
0,4472,3450,2
1,3274,5282,2
0,4874,2821,2
1,648,4421,1
1,5359,1686,1
0,5058,2084,2
0,5066,2011,1
1,4880,5059,0
1,3084,241,2
0,317,1100,2
1,4276,324,2
0,4488,2864,3
0,560,4191,0
0,4472,458,2
1,5270,1896,2
1,2192,841,2
1,5183,4271,2
0,1149,241,2
1,1754,616,2
0,5048,738,2
1,5462,3477,0
0,1647,4472,2
1,4651,5427,0
0,3103,4964,2
0,946,3363,2
1,429,2609,2
0,4505,4107,0
0,2823,241,2
1,5254,291,2
1,5391,4633,2
1,3983,118,2
0,1085,1711,2
0,3765,3728,2
1,3908,1711,2
1,3734,933,2
0,3714,2879,1
0,842,5265,3
0,763,4140,2
0,4013,1011,0
0,291,457,2
1,3714,4948,1
0,4541,3957,2
1,1851,228,0
1,2755,1301,0
1,2631,2084,2
0,4351,5364,0
0,549,460,2
1,2270,4310,2
1,1805,5067,2
1,3794,2823,2
0,4321,1636,2
0,4070,1636,2
1,3794,3575,2
0,26,784,2
1,4924,1130,2
0,1629,1623,0
1,1673,1780,0
1,4277,2273,1
0,4740,2203,2
0,2155,4715,2
0,2351,27,2
1,3426,84,1
1,1276,5425,2
1,5403,5466,2
1,3730,933,2
0,2551,2806,2
1,1730,4070,2
1,624,3717,1
0,1935,3262,2
1,368,2900,2
1,2819,3658,2
0,459,164,2
0,4084,738,2
0,4880,4728,1
0,1740,1085,2
1,3423,324,2
1,4744,901,2
0,704,1861,2
0,5341,241,2
1,433,3557,2
1,2404,44,0
1,3738,3765,2
0,982,1729,2
0,4616,254,1
1,1488,852,2
0,655,4335,2
1,967,1153,0
1,2986,241,2
0,5005,254,1
0,2811,1115,2
